,pl_id,text1,text2,text3
0,59,"
핸펀으로 먹고사는직업인데 휴일에 사장님깨서 직접 가져다주시고 성능도 점멍거의 희박하고 외관 깨끗하고 아주 맘에 드네요 감사합니다. 쉬시는데 귀찮게 해서 죄송합니다.^^
","
64기가 시킨거같은데 지금보니까 250기가네요
","
전면 기스없고 후면도 자세히 봐야 기스 1~2개 정도? 만졌을때 못느끼는 기스라 없다고 봐도 될거같네요. 측면은 어쩔수 없이 기스가 좀 있는데 부서지거나 깨짐없는 상태라 좋습니다. 18년 5월 개통모델인데도 외관 양호, 번인현상 없네요. 잘 사용하겠습니다. 폰박스랑 사은품 박스랑 따로 오니까 참고하세요.
"
0,60,"
액정에 금이가서 수리받을까 새폰으로 바꿀까 중고폰으로 바꿀까 고민하다가 여러가지 비교끝에 노트9 중고로 결정했습니다. SKT본사 중고, 타사중고, 타사이트중고 등 여러업체를 비교해봤는데 박스 풀구성에 여러 사은품 끼워주는 곳도 있었지만 당연히 가격이 더 비쌌고요ㅋㅋ저는 이어폰 등 이전에 쓰던 박스 풀패키지가 안뜯은채로 몇개나 더 있기때문에 사실 불필요했습니다. 
단촐하지만 딱 정말 필수로 필요한 폰, 액정필름만 있었음좋겠다 할때 여기를 알게됐고요ㅎ 계속 타업체랑 이것저것 비교하는 와중에 아들램이 제 폰을 놓쳐서 액정이 박살이 났습니다 ㄷㄷ 덕분에 장고를 끝내고 바로 주문 들어갔습니다. 마음은 급한데 선택약정도 해야하고, 통신사도 기왕이면 기존에 쓰던데였음 하고.... 주말인데도 문의 바로 확인하시고 답주셔서 조금 편한 맘으로 기다렸고 바로 출고해주신 덕에 오늘 아침 일찍 폰 받았습니다. 
우선 앞뒤액정 확인했고 우레탄필름 씌우시고 마지막 전면 보호지 남겨주셔서 비닐뜯는 재미 좀 봤습니다. 다른 리퍼폰들 후기에 보면 전면은 괜찮은데 후면, 측면 찍힘이나 스크래치 얘기가 많아서 꼼꼼히 살폈는데 정말 잔기스 하나 없었고 측면은 사진처럼 비닐도 뜯지 않은 새프레임이었구요, 지문인식하는 곳에 작은 찍힘 하나 있었어요. 사용하는덴 무리 없습니다ㅎㅎ 
일처리 빠르고 친절해서 다음에 가족들 폰 바꾸게 돼면 또 이용예정입니다. 
 
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 
약 한달정도 사용 후 리뷰 추가합니다. 
한달쯤 사용한 지금 시기에 소모품에 약간의 문제가 생겨서 처리 안 해주셔도 별수없다고 반정도는 자포자기한 상태로 문의글 남겼습니다.(혹 리뷰보고 악용하는 분이 있을까 싶어 자세히는 안 씁니다~) 
문의글 남기고 바로 연락왔고 너무 친절하고 확실하게 애프터 서비스까지 해주셔서 만족도가 이만퍼센트 상승했습니다!! 제가 어떻게 처리해야할지 약간 멘붕이 온 상태라 짜증도 좀 났고 ㅠㅠ...하지만 이미 구입시기로부터 다소 시간이 흐른 상태라 혼자 한숨만 쉬었는데 전화로 차분히 설명해주시고 해결해주셔서 정말 너무 감사합니다. 주변에 폰바꾼다하면 적극 추천하고싶은 마음이에요. 감사합니다~^^!
","
22일 상품을 받고 A/S가된다고 구매확정을 2일내로 부탁한다는 메모를 믿고 전원켜본후 스마트 스위치로 앱만 옮기고 구매확정을 했습니다.. 주중에 일이 바빠서 주말에 기존휴대폰에서 유심을 옮길려고 전원을 다시 켜보니 전원은 들어오는데 화면이 안들어와서 28일 업체 문의차 연락하니 받고 나서 바로 문제가 안된거니 보상처리 할수없다고 말하면서 본인들은 택배로 보내기전에 테스트 다했고 증거 사진도 있다는 말만 되풀이 하네요. 또한 B+이상품 구매하면 주시는 사은품으로 받은 블루투스 이어폰도 전원도 안들어오는 불량품을 주시네요. 업무용 폰에 약정 걸기 싫어서 중고폰을 5번 정도 구매해서 사용했는데 지금껏 이런경우는 처음이네요. 두번다시 이곳에선 안삽니다. 공짜로 준다고해도 안가집니다. 
사용하지도 않고 전원 켜보고 스위치로 앱 옮긴게 전부고 행여 앱이 문제가 된거면 지금 사용중인 업무용폰도 맛이 가야지 업무용폰은 오래되서 배터리 소모가 빨라서 이참에 조금 업글시킬려고 구매했다가 제대로 당한듯 하네요 
중고폰사서 서비스센터가서 문제된곳 수리할거면 누가 중고폰 삽니까? 유심꼽고 통화라도 한번 했으면 덜 억울하겠네요
","
아이폰 7 A급으로 구매했습니다. 
금요일 오전에 주문하고 다음날 토요일 1시에 받았네요. 
월요일에 받을수있을거라 생각했는데, 일찍 받아서 너무 좋았어요. 
 
포장은 뽁뽁이로 잘 감싸져서 안전하게 왔고, 
강화유리는 깔끔하게 붙여주셨고, 젤리케이스와 충전기 아답터와 라인이 함께 있었어요. 
 
폰 외관은 전체적으로 깨끗했고 뒷면에 아주 작은 기스가 있기는 하지만 크게 신경 안쓰는 스타일이라 괜찮을거 같네요. 
 
배터리성능이 궁금했는데, 소녀폰에서 문의했을때 80%이상인 제품만 출고된다는 답변을 받았는데, 실제 제뭄은 87%로 나와있었어요. 
 
미국 가서 쓰려고 구입했는데, 믿을 수있는 업체를 통해 좋은 제품을 받은거 같아서 좋네요. 
 
또 기회가 된다면 소녀폰에서 구매하려고 해요^^
"
0,68,,,
0,70,"
배송빠르고 제품 만족했습니다. 거기에 보조배터리까지 주셨네요.많이 파세요.
","
배터리 ...잘받았어요. 다음엔 꼭 확인부탁드립니다.
",
0,81,,,
0,84,"
현재V40사용중이구요 
당장필요해서 구매한건아니구요 V40도 나름쓸만합니다 
갤노트10플러스에 비할바는 아니지만 
가격이 저렴하지는 아니었지만 느낌상가격좋다고 생각하였구 사은품주신건 굳이 활용도가 낮기에 불필요한 사은품제외하구 가격을 좀더 낮추었으면 어땠을까 생각해봅니다 확실히 S급이라 그런지 관리상태가 양호하였습니다 폰박스에 뽁뽁이 말아서 보내주셨구다만 펜이 약간탈착상태로 제품이왔네요 2개구매했는데 두개다 약간탈착상태이유는 모르것네요 
이번에 갤노트10플러스로 바꾸면서 슈피겐 하이브리드케이스 나노플렉스 보호필름 카메라 보호 
강화유리 부가적으로 돈이나가네요 
필름은 꼭붙이셔야합니다 안그럼 액정에 실기스가 생깁니다 V40 사용하면서 강화유리제품사용하다가 이유없는 파손 터치문제점등으로 인해 필름없이 사용중이었는데 액정에 안경처럼 실기스가 생기더라구요 
V40은 막쓸예정이니 큰상관은없지만 갤노트10플러스는 그런걸 방지하기위해 완전무장완료했어요 
이번에 갤노트10플러스로 4개 구매하고싶었으나 
가격부담이크기에 담에 또 좋은딜이 있을때 구매하려구합니다~ 담에 또 좋은가격에 좋은 딜부탁드려요~ 
아우로 글로우 아우라 화이트 두가지 색상중에 고민했는데 역시 화이트 좋아하는 저로써는 화이트가 맘에드네요
","
현재V40사용중이구요 
당장필요해서 구매한건아니구요 V40도 나름쓸만합니다 
갤노트10플러스에 비할바는 아니지만 
가격이 저렴하지는 아니었지만 느낌상가격좋다고 생각하였구 사은품주신건 굳이 활용도가 낮기에 불필요한 사은품제외하구 가격을 좀더 낮추었으면 어땠을까 생각해봅니다 확실히 S급이라 그런지 관리상태가 양호하였습니다 폰박스에 뽁뽁이 말아서 보내주셨구다만 펜이 약간탈착상태로 제품이왔네요 2개구매했는데 두개다 약간탈착상태이유는 모르것네요 
이번에 갤노트10플러스로 바꾸면서 슈피겐 하이브리드케이스 나노플렉스 보호필름 카메라 보호 
강화유리 부가적으로 돈이나가네요 
필름은 꼭붙이셔야합니다 안그럼 액정에 실기스가 생깁니다 V40 사용하면서 강화유리제품사용하다가 이유없는 파손 터치문제점등으로 인해 필름없이 사용중이었는데 액정에 안경처럼 실기스가 생기더라구요 
V40은 막쓸예정이니 큰상관은없지만 갤노트10플러스는 그런걸 방지하기위해 완전무장완료했어요 
이번에 갤노트10플러스로 4개 구매하고싶었으나 
가격부담이크기에 담에 또 좋은딜이 있을때 구매하려구합니다~ 담에 또 좋은가격에 좋을 딜부탁드려요~
","
skt사용중인데 제가 원하던 색은 lg폰밖에 없었나봐요. 전화를 따로 주셨는데 업무중이라 전화를 받지 못해서 3분후에 전화를 드렸는데 이미 lg폰으로 택배 보냈다고ㅜㅜ 빠른 배송도 중요하지만 통화좀 해 주시지..하는 생각이 들었어요. 저는 색깔이 중요하지 않았거든요. 
아뭏든 배송은 빨랐고 특s인 만큼 외관은 새것처럼 깨끗했어요. 삼성서비스 센터에 중고폰쓰려고 한다고 들고갔더니 전체적으로 한번 봐주시더군요. 
다행히 배터리용량이 거의 100%남아있고 상태 양호하다더군요. 폰 품질은 좋습니다. 
아쉬운점은 폰보다 큰 상자에 뽁뽁이비닐에 담겨 사은품들 몇개 들어있고 헐겁게 채워져있어서 너무 중고느낌이었어요. 
새폰 사면 제 케이스에 담기고 정품충전기가 들어있는데 그런것만 보다가 처음으로 중고폰 받아보았더니 처음엔 그 상태가 조금 충격적이었어요. 
하지만 내용물은 깨끗하고 나름 무상수리 보증서까지 넣어주셔서 만족합니다.
"
0,85,"
글로우 색상을 구하지 못해 아쉽지만 
바로 전화주셔서 당일 발송가능한 색상안내해주신 점 고맙네요 
바로 다음날 오후2시쯤 받아보니 
ㅡ택배비착불은 직접 수금 또는 계좌이체ㅡ처리하니 편하구요 
아내의 핸드폰이 갑자기 충전이 안되면서 속을 태우게되서 
기왕 돈들일거 조금 더 보태서 최신폰 사자 
급히 알아보니 만만한 제품이 이거였네요 
가개통만 했던 제품인가봐요 
유플러스 전용흔적이 남아있더군요 
그외에 깨끗합니다 
번들이어폰이나 젠더 펜촉 등 언박싱할 때의 그 느낌은 없지만 
범용 충전기 
항균필름 
젤리 투명 케이스 
같이 넣어 주셔서 새제품 받는 느낌 좀 누렸네요 새미하게 ㅎ 
기기간 백업을 겨우 13%남은 상황에서 손에. 땀을 쥐며 
지켜보는데 와 미션임파서블 
극적으로 완료후이전 폰은 운명을ㅡㅡ그간 애썼다 
빠릿빠릿한 새제품이나 다름없는 신폰으로 
또 잘 애지중지 써봐야겠어요 
잘 쓸게요
","
특에스설명을 내가 잘못 이해한건지 모서리에 떡하니 찍어서 홈이 파져 있는데,, 블랙 주문하고 기다리는데 아우라 색상 깨끗하고 좋은 상품있다고 보내고서는 케이스 씌워보낸다길래보니 케이스는 없고 뭐그러려니하고보니 화면액정에 줄이가 잇고 교환신청하려다 혹시한번더보니 액정필름이 잘못붙어잇고,, 빨리보내주고싶은맘은알겟는데 상품확인은제대로해서보내줘야지요 그리고 통신사공용아닙니까? 유플러스모델인데.. 모서리에 홈파진건 비급밖에안되겟는데 반송귀찮으니까 나머지환불해주시죠? 
환불받고 마무리.
","
핸드폰 하루만에 출고되어 아주 잘받았습니다 우체국등기로 받았어요 포장도 잘되어있었구요 손선풍기 충전기 보증서 유심핀 미니거치대 함께 받았습니다 핸드폰 중고는 처음 사봐서 걱정이 많았는데 정말 저렴하게 잘산것같아요! 어쩜 스크래치가 하나도 없을수가 있나요 깜짝 놀랐습니다 상태가 너무 좋아요 다른곳은 이런 등급이면 중고라도 70이상 하더라구요ㅎ 사무실 앞이 삼성as센터라 가서 점검도 받았습니다 이상없고 배터리도 95% 라서 아주 좋은상태라고 합니다 앞으로 주변에 중고폰사는 사람있으면 추천할게요 저도 핸드폰 바꿀때 재구매하겠습니다 수고하세요!
"
0,86,"
걱정반 기대반 처음 중고폰 구매해봤습니다 
2년 약정 이런거 너무 지긋지긋하거든요.. 그리고 핸드폰을 백만 넘어가는 가격에 사는게 너무 아까웠습니다. 
 
중고폰 구매를 희망하셨다면 새로운 깨끗한 핸드폰을 사신다는 생각은 내려놓는게 좋을거 같습니다 복불복이구요 아무리 깨끗하게 쓴다해도 일부 생활 기스는 피할수 없을겁니다 
 
만족한부분 
1. 배송 빠르다 
2. 깔끔하게 쓰던유심 쓰던 요금제 그대로 사용하면된다 
3. 생활기스 조금 있었지만 30 40 퍼 가격으로 산것 
 
안타까운점 
1. 샹활기스 : 사각 모서리 부분에 케이스 벗겨낸다고 그런건지 기스가 보엿습니다 
그리고 사진에 보시다시피 후방 카메라 주위가 바닥에 쓸려서 인지 좀 갈려져있엇어요 
 
2. 개통일자는 2019년 5월 정도 더군요 약 일년 가량 쓴거 같고 베터리 성능은 다른분들 97퍼 정도 던데 전 90퍼 더군요 ㅠㅠ 쓰다가 한번 바꿔야 될듯요 
 
3. 그리고 이어폰 소켓 부분이나 스피커 틈새 먼지같은건 제가 닦앗습니다 
 
위 내용 빼고는 다 만족합니다 카메라 성능도 괜찮고 터치도 잘되구요 스피커도 빵빵하네요 
제가 폰한번 사면 5년정도 쓰는데 이미 1년 지난거니 앞으로 4년 정도 잘쓰겟네요 
뭐 이정도 퀄리티에 가격이면 나쁘지 않는거 같습니다 
다시한번 말씀드리지만 이폰들은 신상폰이 아니에요 다른누군가가 깨끗이 쓰다가 다른 주인을 만난겁니다 복불복이라 다들 차이가 잇겠지만 핸드폰 상태 어느정도 감안은하고 사시길 바랍니다 구매에 도움이되었으면 좋겠네요.
","
담달초 생일인 조카에게 선물하려고 주문했습니다. 일단 제품은 새부품 보호필름 붙어있는 리퍼가 맞는듯 합니다. 배터리는 속에 있으니 모르겠고, 액정과 테두리까지 교체된거네요. 제품 상태는 지문인식이 미세기스만 있고 본체는 흠집 하나도 없고 새제품과 흡사합니다. 다만, 한가지 미흡한건...22일 주문후 방문수령 신청하고 오늘 28일날 찾으러 방문했더니 주문한 색상이 없다더라구요. 배송주문 우선이라 다 보내서 없다고...다른 컬러로 딸랑 2개 남았더라구요 ㅋㅋㅋ 그럼 진작에 알려줬다면 그냥 배송으로 받지 힘들게 받으러 가겠냐구요...몇일날 가지러 갈꺼니까 잘 챙겨달라고 문의도 남겼고 알겠다고 답변도 남기셨으면서 판매자님 약간 실망이라 별한개 뺐습니다. 거기다 급하게 추가로 삼성 정품 액세서리 이것저것 풀셋트로 구해서 줬더니 새거같은 중고폰에 삼촌의 사은품도 푸짐하다고 맘에 들어하네요. 원했던 색상 바꾸느라 추가금도 들고 애먹었어요...그렇지만 백만원이 넘는 새폰에 비하면 반값밖에 안드니 위안 삼아야죠. 판매자님 담에 이런경우 있으면 미리 구매자와 상의하는 센스를 기르셨으면 합니다.
","
고민끝에 처음으로 인터넷으로 핸드폰 구매했는데 사고도 기분나쁘네요. 
배송은 느렸다쳐도 집에 사람있는지 한번 불러보지도 않고 오기전에 전화한통해보고 안 받았다고 마당에 2m~3m정도 던져버리고 가버리셨네요.개 짖는 소리에 창문 바로 열어보신 아버지가 그 장면을 보셨고요. 
퇴근하고 집 와서 택배기사님과 통화한 후 핸드폰 외관과 전원 켜지는지만 확인하고 내부문제는 확인할수 없기에 핸드폰 판매 업체에 문의 남겼습니다. 다음아침날 일 시작하면 전화못할것 같아서 먼저 전화하고 상황 말하니깐 배송 물류 옮길때는 다 이렇게 던지면서 옮긴다는 답변을 젤 먼저 들었네요. 그래서 유심장착후에 이상나타나면 교환해주실거냐고 문의하니 삼성서비스센터에서 던졌단 소리 말하지 말고 as받으라네요. 제가 던전것도 아닌데 왜 던졌단 소리 하면 안되냐고 하니 그럼 as가 안 된다고요. 제가 왜 그렇게까지 해야하냐고 말하니 그럼 다시 택배보내주면 업체에서 검사 후 다시 보내준답니다. 전 이렇게까지 하기 싫었기에 교환하거나 반품 후 제 주문하는것을 문의했는데 상담원 답변 또 던져지면 어떻하냐고 하시네요. 제가 그게 지금 할말이냐고 하니깐 또 던져질까봐 그러죠(전 빈정거리는 걸로 들렸습니다)라고 답변. 제가 빈정거리는 거냐고 이렇게 다시 보내는거면 거기서 배송업체에 주의를 줘야지 던져서 보내는게 정상적인거냐고 했더니 그때서야 죄송하다고 한마디 하시네요. 솔직히 상담사분때문에 더 화가 났습니다. 
핸드폰 반품처리 하고 다시 주문하기로 하고 전화끝났는데 전화다시와서 택배기사님이랑 통화했다고 거기서 잘못 인정했다고 하시면서 근데 다시 시킬때는 직장으로 시키면 안되냐고... 
전화 끊고 핸드폰 다시 주문하려고 하니 제가 사고 싶었던 색 딱 품절. 재수 드럽게도 없는 나 자신에게 실망하고 퇴근하면서 다시 보니깐 다시 품절임박으로 1개 있다고 뜨는데 어제부터 오늘까지 이것때문에 계속 신경쓰고 일하면서도 품절 다시 나왔나 확인한 이 상황이 싫어서 그냥 고장나도 내가 재수없는 아이라서 걸렸다 생각하고 쓰기로 했습니다(재고1개 또 무슨일 발생하면 진짜 감당 안될것 같기도 했고요) 
처음 주문하면서 설랬던 감정은 1도 안 남아있고 결국 핸드폰 쳐다보면서 짜증나는 감정만 남아있네요. 
아마 쫌 싸게 사려면 이런것쯤은 소비자가 감당 할 문제겠죠.
"
0,87,"
실버컬러 보내달라했는데 받아보니 회색 판매자께 전화하니 실버 컬러 자체가 없다고 공지사항에 글 올린대로 주문한거라하니 잘못 된거라고 구매후 게시판에 실버로 보내달라 당부 글도 남겼는데 답변글도 알았다고 해놓곤 막상 받아보니 회색 솔직히 컬러는 중요하지 않아요 단지 원했던 컬러를 받고싶어하는 구매자의 맘을 전혀 고려하지않은 판매만 하고 나면 끝? 반품 배송 왔다갔다 귀찮은거 잘아니 왠만해선 그냥 구매를 하니 판매자도 이걸 이용?하는건진 모르나 앞으론 없는 컬러는 공지사항에 올리지 마세요 잔뜩 기대하고 기다렸다 엉뚱한 컬러오면 기분 상당히 추잡스러우니 당장에 폰이 고장나 어쩔수없이 회색컬러 그냥 사용하는데 유심칩 새로사서 넣는데 에수케이 갔는데 어찌나 미안하던지 유심칩 새로 갈아끼우는데 전산망이 고장인가 엄청 오래걸려 나도 짜증나고 직원은 열받고 1시간은 있었던듯 물론 금방 끝날일이고 컴터 고장난 지들 잘못이지만 난 돈안되는거 대리점 갔다가 본의아니게 시간 잡아먹은 진상 손님 되불고 유심칩 새로 끼우는데 돈들어가 충전기 없는 상품이라 충전기사고 데이터 케이블 선 사고 따로 돈들어가는거 많아 싸게 산 느낌은 전혀 없고 평생을 에수께이만 사용하던 내가 폰은 엘지 유플러스 로고 겁나 뜨니 지워달라 대리점 직원에게 부탁하니 안된다고 짜증 그래도 어쩔수없으니 그려려니 하는데 원래 회색컬러는 좋아라하지만 폰만큼은 회색을 원치 않았으나 판매자님 어쨋든 전화잘받아주시고 응대하시는거 보니 사기꾼 같지않고 배송도 그럭저럭 괜찮았고 노트 8은 유명하니 고장만 안나고 4년 잘썼음 하네요 원래 폰 한번 사면 4년이상 폰이 나좀 살려주세요 할때까지 사용하는 스탈 폰에 돈 쓰는거 싫어함 예전 출고되자마자 100이상 준 폰 택시 두고내렸는데 찾지도 못하고 할부값 물어준거 그 충격이 대단해 그후 폰은 절대 비싼거 안사고 가격 떨어질때쯤 사거나 한번사면 생명줄끊어질때까지 쓰는 스탈로 바뀜 폰으로 인터넷하고 게임하고 영화보고 그런짓을 안하니 문자 통화 사진만 찍어서 3기능만 사용한다하니 주변에서 노트 8 사지말고 투지폰으로 알뜰폰 사라해서 꺼지라고했음 퀄리티 떨어지게,,,
","
다른곳보다 저렴히 판매하길래 바로 구매 했씁니다 노트 5쓰다가 갈아 탄건데 화면크기는 비슷한데 노트8이 더 기렴너서 굴곡져서 그런가 작아보이네요 아이콘들도 작아져서 폰이 더 작게만 느껴집니다 삼성스마트스위치로 모든정보 다옮기니 편리하고 유심 끼고 전화도 잘 됩니다 케이스나 필름 서비스는 없댔는데 본품에 기본으로 투명젤리케이스가 포함되어있고 필은 사야되더라구요 배송도 빠르게왔고 답변도 친절해서 만족합니다
","
중고폰 처음 구매해봅니다 포장,구성품,외관상태 진짜 대만족입니다 6개월쓴 제 노트8보다 훨씬 좋습니다 3사 호환되서 유심칩만 끼면 됩니다 대리점 갈 필요없이 한번에 해결되었습니다 택배도 진짜 빨리옵니다 어제 주문했는데 오늘 ？戮윱求？ 포장도 사진보시면 정말 깔꿈하게 필름 충전기까지 넣어서 보내줍니다 배터리도 오래가고 발열도 없고 정상인거 같습니다 정말 새제품인거 같아 마음에 듭니다 다음에 또 필요하면 착한텔레콤에서 구매할게요 감사합니다
"
0,88,"
안녕하세요. 이번에 본 게시물을 통해 상품을 구입한 이서영이라고 합니다. 리뷰 시작 전, 좋은 상품 보내주신 판매업체분들께 감사드린다는 인사를 드리고 시작하도록 하겠습니다. 상품은 박스에 견고하게 포장이 되어서 왔습니다. 어찌나 이 박스를 기다렸던지... 문의같은것 유심히 보신 분들은 아시겠지만, 구입 후 박스를 받는데 1주일 걸렸습니다. 긴 기다림이었죠... 이것에 대한것은 차후에 말씀드리기도 하고 박스를 개봉해 보았습니다. 박스가 없다는 것은 이미 알고 있으니 노란것은 택배 포장용 폴리캡 봉투겠네요 구성품은 이렇게 되어있습니다. 노란것이 노트 본체, 액정 보호필름, 투명 젤리 케이스, 호환용 충전기 가끔 그냥 알폰만 보내주시는 분들도 있던데 중고라는 것을 감안하더라도 튼실한 구성이 참으로 마음에 드는 부분이네요 깔끔합니다. 아주 기똥차요~ 완전 새폰을 받는 느낌이었습니다. 물론 새폰의 랩핑은 없습니다만 어떻게 이런 디테일링을 하여 보내주실 수 있는건지 하는 의문이... 전원을 켜보았습니다. 역시, 옛날 노트의 피터지는 스크린은 더이상 보이지 않네요. 물론 자세한것은 좀더 사용해 봐야 알겠습니다만, 이로서 아주 잘 구입한 것이라는 확신이 들었습니다. 감사합니다. 그럼, 이제 초반부에 말씀드렸던, 배송 문제에 대해 이야기를 해야 할 것 같은데요 사실 제가 이번 구입건에 느꼈던 유일한 단점인것 같습니다. 그러니 당당하시는 분께서 본 게시물을 보신다면, 그리고 본 게시물을 통해 제품을 구입하려 하신다면 감안하셔야 할 부분이라고 봅니다. 일단, 본 업체의 계약택배는 드림택배입니다. 황건적 택배로 유명한 옐로우캡과, 아몰랑 택배로 유명한 하나로 택배의 후예격인 택배업체이죠. 일단, 이부분은 지역별로 차이가 있다는 것을 감안하고 넘어간다고 치더라도, 제가 제품의 판매 진행상황에 대한 어떠한 설명도 듣지 못한채 1주일이 지나간 것은 문제가 있었다고 봅니다. 배송중이라고 뜨고 1주일이라뇨... 답답한 나머지, 어제 업체에 연락을 하니 다른 분들은 미리 전화 연락을 하셔서 협의를 한다... 아... 제가 잘못한 거군요... 배송 문제에 대해 판매자가 구매자에게 협조를 구하는 것이 아니라 구매자가 판매자에 협조를 구해야 하는 거군요... 라는 생각을 하였습니다. 어제 말이죠. 일단, 어제 연락후 바로 조치가 되어 오늘 제품을 받아보았으니... 이렇게 마무리를 하도록 하여야겠죠... 하지만 부디 다음엔, 재고건에 대하여 구매자분과 상의하여 일방적인 기다림이 발생하지 않도록 유념해 주시기 바랍니다. 부탁드리겠습니다. 이상 블루 LGT를 주문했지만 결국 블랙 LGT를 받게된 이서영이었습니다.
","
최고에요!!! 
금요일에 주문했는데 바로 다음날인 토요일 오전에 도착!! 
맨날 블랙,화이트 만 추구하다가 코랄블루에 혹해서 구매했는데 
색감 너무 이쁘고 s급 상품 답게 찍힘 잔기스 생활기스 전혀 아무것도 없는 새상품급!! 포장도 너무 깔끔하게 잘 해주셔서 감사했어요 
다만 충전기가 너무 저급이에요ㅠㅠ 충전기 발열이 심한것 빼고는 
동봉해주신 케이스와 필름도 감사했습니다. 
타 사이트에서 별도로 주문했던 케이스랑 필름이 배송이 늦어져서 불안했는데 덕분에 이상없이 잘 썼네요 감사합니다!
","
문자로 재고확인후 
오전11시 정도 구매했습니다 
구매후 바로 택배 보내주시고 
다음날 정오쯤 받았네요 
원했던 색상과 통신사로 잘받았구용 
박스 그대로인데 씰만 칼로 예쁘게 개봉했네요 
와이프 생일선물로 좋은제품감사했구요 
적극추천합니다
"
0,89,,,
0,90,"
목요일 저녁에 주문하고 토요일 수령 
엄청 빨리 받았네요 ㅎㅎ 
usb꽂는 곳과 위쪽 모서리 살짝 찍힌거 빼면 외관도 굉장히 깨끗합니다 A급이니까 충분히 만족스런 상태구요 부탁드린대로 skt단말로 보내주셨어요 감사합니당! 
배터리 교체로 주문했는데 오늘 받자마자 센터가서 점검 겸 확인해보니 어제 날짜로 교체해주신데다 공장초기화도 된 상태였구 다른 성능들도 모두 양호하다고 나와서 기분이 더 좋습니다 
정품맞으니 구매하시는 분들도 다 안심하셔도 될거같구요 대만족입니다 감사해요~
","
폰은 a급인데도 그냥 새폰이에요 원하는 통신사를 적었는데 직접 전화까지 주셔서 일일이 물어봐주시고 원하는색상으로 보내주셨네요 색깔은 완전 취향저격이에요 빠른배송 그것도 믿음가는 우체국택배예요^^역시 리뷰가 많을수밖에 없는 판매자님이셔요ㅎ 쓰던 통신사라서 유심만 끼우니 바로 통화도 되네요 또 폰살때 재구매의사 적극 있습니다! 감사합니다
","
뭐 배터리 교체 비용은 인터넷에서 
검색쫌 해보셨을꺼라 생각하고 영수증 올림ㅎㅎ 
오늘 서비스 센터가서 검사받고.. 아무래도 
배터리는 갈아야 했기에ㅋㅋㅋ 
모든 이상 없답니다!!!! B급이긴하지만 케이스끼니 
티도 안남!!! 저는 서비스센터가 집근처 버스로 몇정거장.. 이기때문에 다녀왔지만? 버스비랑.. 
대기시간ㅋㅋ뭐 그런거 생각하면 그냥 추가구매로 
배터리 교체하는게 더 좋을것같습니다ㅋㅋㅋ 
전 할일이 없어서 다녀오긴했는데.. 
다음번에 다시사고 주위에 권한다면.. 추가 교체 구매하라고.. 할꺼임ㅋㅋㅋ 구매에 도움되셨길 
 
꾹이 자꾸 눌리길래ㅋㅋ 현재 3월15일! 지금까지 
아주 잘쓰고 있어요ㅋㅋㅋ 충전단자가 쫌 헐렁해 
지긴했지만.. 뭐 그외엔 괜츈
"
0,95,,,
0,142,,,
0,149,,,
0,174,,,
