,모델명,모델코드,제조회사,출시일,운영체제,판매방식,화면크기(센치),화면크기(인치),패널종류,화면해상도,ppi,최대주사율,화면비,화면면적,화면폭,화면높이,HDR규격,AP종류,코어갯수,코어클럭,그래픽코어,NPU & DSP,Sensor Hub,시스템램,내장메모리,저장장치,외장메모리,5G,4G,WI-FI주파수,블루투스,위성항법,유심타입,듀얼유심,카메라타입,후면카메라,전면카메라,동영상촬영,Flash,사진촬영 해상도,전면 해상도,전면 동영상 해상도,조리개 값,카메라 특징,손떨림보정,손떨림방지,카메라플래시,HDR촬영지원,오토HDR,광학줌,지오태그,레이저 오토포커스,오토 포커스,아웃 포커스,터치 포커스,파노라마,TOF센서,야간모드 촬영,이어폰단자,스피커,고음질재생,사운드 기술,지문인식,얼굴인식,홍채인식,음성잠금해제,AI/인공지능,전자결제,터치펜,방수/방진,기타,충전단자,배터리용량,배터리타입,배터리특징,배터리장착방식,충전지원,고속충전기술,무선충전,색상,가로,세로,두께,무게,통신 모뎀,패널정보,배터리,단자정보,생체인식
0,아이폰7,A1778,apple,NaN,iOS 10.0 → 11 → 12 → 13 → 14,NaN,NaN,4.7인치,NaN, 1334 x 750 ,326 ppi,60 Hz,16:9,NaN,NaN,NaN,NaN,Apple A10 Fusion APL1W24 SoC.  ,NaN,Apple Hurricane Dual-Core 2.3GHz CPUApple Zephyr Dual-Core 1.1GHz CPU,IT PowerVR GT7600 900 MHz GPU,미탑재,Apple M10 모션 인식 프로세서,2GB LPDDR4 SDRAM,6GB, 32 / 128 / 25 NVMe,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS, Galileo, QZSS",NaN,NaN,NaN,"후면 OIS 지원 1,200만 화소", 700만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"IP67 등급 방수 방진 지원,  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 조도, 근접",USB 2.0 Apple Lightning 8-pin x 1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"로즈 골드, 골드, 실버, 블랙, 제트 블랙, (PRODUCT)RED, 레드",67.1 , 138.3 , 7.1 mm, 138 g,미탑재,IPS TFT-LCD, 1960 mAh,USB 2.0 Apple Lightning 8-pin x 1,지문인식 - 에어리어 방식 별도 센서 탑재
0,아이폰7 Plus,A1784,apple,NaN,iOS 10.0 → 11 → 12 → 13 → 14,NaN,NaN,5.5인치,NaN, 2208 x 1242,401 ppi,60 Hz,16:9,NaN,NaN,NaN,NaN,Apple A10 Fusion APL1W24 SoC.  ,NaN,Apple Hurricane Dual-Core 2.3 GHz CPUApple Zephyr Dual-Core 1.1 GHz CPU,IT PowerVR GT7600 900 MHz GPU,미탑재,Apple M10 모션 인식 프로세서,3GB LPDDR4 SDRAM,6GB, 32 / 128 / 25 NVMe,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS, Galileo, QZSS",NaN,NaN,NaN,"1,200만 화소+1,200만 화소","1,200만 화소",NaN,쿼드-LED True Tone 플래시광학 2배줌 지원,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"IP67 등급 방수 방진 지원,  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 조도, 근접",USB 2.0 Apple Lightning 8-pin x 1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"로즈 골드, 골드, 실버, 블랙, 제트 블랙, (PRODUCT)RED, 레드",77.9 , 158.2 , 7.3 mm, 188 g,미탑재,IPS TFT-LCD, 2900 mAh,USB 2.0 Apple Lightning 8-pin x 1,지문인식 - 에어리어 방식 별도 센서 탑재
0,아이폰SE,A1723,apple,NaN,iOS 9.3 → 10 → 11 → 12 → 13 → 14,NaN,NaN,4.0인치,NaN, 1136 x 640 ,326ppi,60Hz,16:9,NaN,NaN,NaN,NaN,Apple A9 APL0898 & APL1022 SoC.  ,NaN,GPU,NaN,미탑재,Apple M9 모션 인식 프로세서,NaN,NaN,NaN,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS",NaN,NaN,NaN,"후면 1,200만 화소", 120만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN," [ 기타 탑재 센서 정보 ]가속도, 자이로, 조도, 근접","USB 2.0 Apple Lightning 8-pin, 3.5mm 단자",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"스페이스 그레이, 실버, 골드, 로즈 골드",58.6 , 123.8 , 7.6mm, 113g,미탑재,IPS TFT-LCD, 1624mAh,"USB 2.0 Apple Lightning 8-pin, 3.5mm 단자",지문인식 - 에어리어 방식 별도 센서 탑재
0,아이폰6s,A1688,apple,NaN,iOS 9.0 → 10 → 11 → 12 → 13 → 14,NaN,NaN,4.7인치,NaN, 1334 x 750 ,326 ppi,60Hz,16:9,NaN,NaN,NaN,NaN,Apple A9 APL0898 & APL1022 SoC.  ,NaN,GPU,NaN,미탑재,Apple M9 모션 인식 프로세서,2 GB LPDDR4 SDRAM,8GB, 16 / 32 / 64 / 12 NVMe,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS, Galileo, QZSS",NaN,NaN,NaN,"후면 1,200만 화소", 500만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN," [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 조도, 근접","USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"스페이스 그레이, 실버, 골드, 로즈 골드",67.1 , 138.3 , 7.1 mm, 143 g,미탑재,IPS TFT-LCD, 1715 mAh,"USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",지문인식 - 에어리어 방식 별도 센서 탑재
0,아이폰6s Plus,A1687,apple,NaN,iOS 9.0 → 10 → 11 → 12 → 13 → 14,NaN,NaN,5.5인치,NaN, 2208 x 1242,401 ppi,60 Hz,16:9,NaN,NaN,NaN,NaN,Apple A9 APL0898 & APL1022 SoC.  ,NaN,GPU,NaN,미탑재,Apple M9 모션 인식 프로세서,2 GB LPDDR4 SDRAM,8GB, 16 / 32 / 64 / 12 NVMe,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS, Galileo, QZSS",NaN,NaN,NaN,"후면 OIS 지원 1,200만 화소", 500만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN," [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 조도, 근접","USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"스페이스 그레이, 실버, 골드, 로즈 골드",77.9 , 158.2 , 7.3 mm, 192 g,미탑재,IPS TFT-LCD, 2750 mAh,"USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",지문인식 - 에어리어 방식 별도 센서 탑재
0,아이폰6,A1586,apple,NaN,iOS 8.0 → 9 → 10 → 11 → 12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1 GB LPDDR3 SDRAM,, 16 / 32 / 64 / 128 내장 메모리,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 800만 화소, 120만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"VoLTE[4] 및 Wideband Audio 지원, 에어리어 방식 지문인식 지원, 모션 인식 프로세서 M8 탑재","USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"스페이스 그레이, 실버, 골드[3]",67 , 138.1 , 6.9 mm, 129 g,NaN,NaN, 1810 mAh,"USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",NaN
0,아이폰6 Plus,A1524,apple,NaN,iOS 8.0 → 9 → 10 → 11 → 12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1 GB LPDDR3 SDRAM,, 16 / 64 / 128 내장 메모리,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 OIS 기술 탑재 800만 화소, 120만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"VoLTE[2] 및 Wideband Audio 지원, 모션 인식 프로세서 M8 탑재","USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"스페이스 그레이, 실버, 골드",77.8 , 158.1 , 7.1 mm, 172 g,NaN,NaN, 2915 mAh,"USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",Touch ID - 에어리어 방식 별도 센서 탑재
0,아이폰5s,A1530,apple,NaN,iOS 7.0 → 8 → 9 → 10 → 11 → 12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1GB LPDDR3 SDRAM,4GB, 16 / 32 / 6 내장 메모리,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 800만 화소, 120만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"WideBand Audio 지원, 에어리어 방식 지문인식Touch ID 지원, 모션 인식 프로세서 M7 탑재","USB 2.0 Apple Lightning 8-pin, 3.5 mm 단자",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"스페이스 그레이, 실버, 골드[5][6]",58.6 , 123.8 , 7.6mm, 112g,NaN,NaN, 1570mAh,"USB 2.0 Apple Lightning 8-pin, 3.5 mm 단자",NaN
0,아이폰5c,A1532,apple,NaN,iOS 7.0 → 8 → 9 → 10.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1GB LPDDR2 SDRAM,2GB, 8 / 16 / 3 내장 메모리,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 800만 화소, 120만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,WideBand Audio 지원,"USB 2.0 Apple Lightning 8-pin, 3.5 mm 단자",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"그린, 화이트, 블루, 핑크, 옐로",59.2 , 124.4 , 8.97mm, 132g,NaN,NaN, 1510mAh,"USB 2.0 Apple Lightning 8-pin, 3.5 mm 단자",NaN
0,아이폰5,A1428,apple,NaN,iOS 6.0 → 7 → 8 → 9 → 10.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1 GB LPDDR2 SDRAM,4GB, 16 / 32 / 6 내장 메모리,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 800만 화소, 120만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,WideBand Audio 지원,"USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙/슬레이트, 화이트/실버",58.6 , 123.8 , 7.6 mm, 112 g,NaN,NaN, 1440 mAh,"USB 2.0 Apple Lightning 8-pin x 1, 3.5 mm 단자 x 1",NaN
0,아이폰4s,A1387,apple,NaN,iOS 5.0 → 6 → 7 → 8 → 9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,512MB LPDDR2 SDRAM,4GB, 8 / 16 / 32 / 6 내장 메모리,NaN,NaN,NaN,NaN,2.1,NaN,NaN,NaN,NaN,후면 800만 화소, 30만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,최초로 Siri 기능을 탑재 한 기종. iPhone 중 최초로 리니어식 진동 모터 탑재.,"USB 2.0 Apple 30-pin, 3.5 mm 단자",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 화이트",58.6 , 115.2 , 9.3mm, 140g,NaN,NaN, 1420mAh,"USB 2.0 Apple 30-pin, 3.5 mm 단자",없음
0,아이폰4,A1332,apple,NaN,iOS 4.0 → 5 → 6 → 7.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,512 MB LPDDR1 SDRAM,2GB, 8 / 16 /  3 내장 메모리,NaN,NaN,NaN,NaN,2.1,NaN,NaN,NaN,NaN,후면 500만 화소, 30만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"가속도계, 근접 센서, GPS, 자기센서 탑재","USB 2.0 Apple 30-pin, 3.5 mm 단자",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 화이트",58.6 , 115.2 , 9.3mm, 137g,NaN,NaN, 1420mAh,"USB 2.0 Apple 30-pin, 3.5 mm 단자",없음
0,갤럭시 A90 5G,SM-A908,samsung,NaN,안드로이드 11Samsung One UI  3.1,NaN,NaN,6.7인치,NaN, 2400 x 1080 ,393 ppi,60 Hz,20:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 855 SM8150 Platform.  ,NaN,Qualcomm Kryo 485 Gold Single-Core 2.84 GHz + Triple-Core 2.41 GHz CPUQualcomm Kryo 485 Silver Quad-Core 1.78 GHz CPU,퀄컴 Adreno 640 585 MHz GPU,퀄컴 Hexagon 690 DSP,DSP 대체,6 GB LPDDR4X SDRAM,, 128 UFS 3.0, micro SDXC (규격상 2 TB,5G,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",NaN,(DisplayPort -.- 지원)일부 모델 듀얼심 지원,NaN,"4,800만 화소+800만 화소+500만 화소","4,800만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Dolby Atmos 기술 탑재,  [ 기타 탑재 센서 정보 ]가속도, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.1 Gen1 Type-C x 1 ,NaN,NaN,삼성전자 Super Fast Charging - USB Power Delivery 3.0 (25 W),NaN,NaN,NaN,NaN,"블랙, 화이트",76.4 , 164.8 , 8.4 mm, 206 g,Qualcomm Snapdragon X24 LTE Modem,Super AMOLED, 4500 mAh,USB 3.1 Gen1 Type-C x 1 (DisplayPort -.- 지원)일부 모델 듀얼심 지원,지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 A50,SM-A505,samsung,NaN,안드로이드 9 (Pie) → 10 → 11Samsung One UI 1.1 → 2 → 2.5 → 3.1,NaN,NaN,6.4인치,NaN, 2340 x 1080 ,403 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,삼성 엑시노스 7 Series (9610) SoC.  ,NaN,ARM Cortex-A73 MP4 2.3 GHz CPUARM Cortex-A53 MP4 1.7 GHz CPU,ARM Mali-G72 MP3 1 GHz GPU,미탑재,ARM Cortex-M4F CPU,4 GB LPDDR4X SDRAM,, 64 UFS 2.1, micro SDXC (규격상 2 TB,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"2,500만 화소+800만 화소+500만 화소","2,500만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Dolby Atmos 기술 탑재,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,"삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W), USB Power Delivery 2.0 (15 W)",NaN,NaN,NaN,NaN,"블랙, 화이트, 블루, 코랄",74.7 , 158.5 , 7.7 mm, 166 g,Shannon 337 LTE Modem,Super AMOLED, 4000 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 A40,SM-A405,samsung,NaN,안드로이드 9 (Pie) → 10Samsung One UI 1.1 → 2,NaN,NaN,5.9인치,NaN, 2340 x 1080 ,437 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,삼성 엑시노스 7 Series (7904) SoC.  ,NaN,ARM Cortex-A73 Dual-Core 1.8 GHz CPUARM Cortex-A53 Hexa-Core 1.6 GHz CPU,ARM Mali-G71 Dual-Core 845 MHz GPU,미탑재,미탑재,4 GB LPDDR4X SDRAM,, 64 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"1,600만 화소+500만 화소","1,600만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Dolby Atmos 기술 탑재,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,삼성전자 Adaptive Fast Charging (15 W),NaN,NaN,NaN,NaN,"블랙, 화이트, 블루, 코랄",69.2 , 144.4 , 7.9 mm, 140 g,(파트넘버 불명) 내장,Super AMOLED, 3100 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 A30,SM-A305,samsung,NaN,안드로이드 9 (Pie) → 10Samsung One UI 1.1 → 2,NaN,NaN,6.4인치,NaN, 2340 x 1080 ,405 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,삼성 엑시노스 7 Series (7904) SoC.  ,NaN,ARM Cortex-A73 Dual-Core 1.8 GHz CPUARM Cortex-A53 Hexa-Core 1.6 GHz CPU,ARM Mali-G71 Dual-Core 845 MHz GPU,미탑재,미탑재,3 GB LPDDR4X SDRAM,, 32 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"1,600만 화소+500만 화소","1,600만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,국제,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,삼성전자 Adaptive Fast Charging (15 W)USB Power Delivery 2.0 (15 W),NaN,NaN,NaN,NaN,"블랙, 화이트, 블루, 레드",74.7 , 158.5 , 7.7 mm, 165 g,(파트넘버 불명) 내장,Super AMOLED, 4000 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 와이드4,SM-A205,samsung,NaN,안드로이드 9 (Pie) → 10Samsung One UI 1.1 → 2,NaN,NaN,6.4인치,NaN, 1560 x 720 ,268 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,삼성 엑시노스 7 Series (7884) SoC.  ,NaN,ARM Cortex-A73 Dual-Core 1.6 GHz CPUARM Cortex-A53 Hexa-Core 1.35 GHz CPU,ARM Mali-G71 Dual-Core 845 MHz GPU,미탑재,미탑재,3 GB LPDDR4X SDRAM,, 32 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"1,300만 화소+500만 화소","1,300만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Dolby Atmos 기술 탑재,  [ 기타 탑재 센서 정보 ]가속도, 자이로, 지자기, 홀, 근접","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,삼성전자 Adaptive Fast Charging (15 W)USB Power Delivery 2.0 (15 W),NaN,NaN,NaN,NaN,"블랙, 딥 블루, 레드, 코랄 오렌지",74.7 , 158.4 , 7.8 mm, 169 g,(파트넘버 불명) 내장,Super AMOLED, 4000 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 A9 Pro,SM-G887,samsung,NaN,안드로이드 8.1 (Oreo) → 9 (Pie) → 10Samsung Experience 9.5 → Samsung One UI 1.1 → 2,NaN,NaN,6.4인치,NaN, 2340 x 1080 ,403 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 710 SDM710 Platform.  ,NaN,Qualcomm Kryo 360 Gold Dual-Core 2.208 GHz CPUQualcomm Kryo 360 Silver Hexa-Core 1.7088 GHz CPU,퀄컴 Adreno 616 504 MHz GPU,퀄컴 Hexagon 685 DSP,DSP 대체,6 GB LPDDR4X SDRAM,, 128 eMMC -.-,NaN,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,듀얼심 지원,NaN,"2,400만 화소+1,000만 화소+500만 화소","2,400만 화소",NaN,LED 플래시광학 2배줌 지원,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Dolby Atmos 기술 탑재,USB 2.0 Type-C x 1,NaN,NaN,삼성전자 Adaptive Fast Charging (15 W),NaN,NaN,NaN,NaN,"오로라 블랙, 실버, 엘프 블루, 핑크 블루, 핑크 옐로우",74.9 , 158.4 , 7.4 mm, 173 g,Qualcomm Snapdragon X15 LTE Modem,PLS TFT-LCD, 3400 mAh,USB 2.0 Type-C x 1듀얼심 지원,지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 A8 Star,SM-G885,samsung,NaN,안드로이드 8.0 (Oreo) → 9 (Pie) → 10Samsung Experience 9.0 → Samsung One UI 1.1 → 2,NaN,NaN,6.3인치,NaN, 2220 x 1080 ,391 ppi,60 Hz,18.5:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 660 SDM660 Platform.  ,NaN,GPU,NaN,퀄컴 Hexagon 680 DSP,DSP 대체,4 GB LPDDR4X SDRAM,, 64 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,듀얼심 지원,NaN,"1,600만 화소+2,400만 화소","1,600만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Dolby Atmos 기술 탑재, 일부 모델 FM 라디오 지원","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 화이트, 플라워 퍼플",77 , 162.4 , 7.6 mm, 191 g,Qualcomm Snapdragon X12 LTE Modem,Super AMOLED, 3700 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
