,모델명,모델코드,제조회사,출시일,운영체제,판매방식,화면크기(센치),화면크기(인치),패널종류,화면해상도,ppi,최대주사율,화면비,화면면적,화면폭,화면높이,HDR규격,AP종류,코어갯수,코어클럭,그래픽코어,NPU & DSP,Sensor Hub,통신모뎀,시스템램,내장메모리,저장장치,외장메모리,5G,4G,WI-FI주파수,블루투스,위성항법,유심타입,듀얼유심,카메라타입,후면카메라,전면카메라,동영상촬영,Flash,사진촬영 해상도,전면 해상도,전면 동영상 해상도,조리개값,카메라 특징,손떨림보정,손떨림방지,카메라플래시,HDR촬영지원,오토HDR,광학줌,지오태그,레이저 오토포커스,오토 포커스,아웃 포커스,터치 포커스,파노라마,TOF센서,야간모드 촬영,이어폰단자,스피커,고음질재생,사운드 기술,지문인식,얼굴인식,홍채인식,음성잠금해제,AI/인공지능,전자결제,터치펜,방수/방진,기타,충전단자,배터리용량,배터리타입,배터리특징,배터리장착방식,충전지원,고속충전기술,무선충전,색상,가로,세로,두께,무게,타겟제품
0,GalaxyNote4 S-LTE,갤럭시노트4 S-LTE,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,17.20cm(6.8인치),D-AMOLED,3040x1440,498ppi,60Hz,19:9,91.0%,,,HDR10+,엑시노스9825,옥타(8)코어,2.73GHz+2.4GHz+1.9GHz,Mali G76,,,,램:12GB,내장:256GB,,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,200만화소+1,200만화소+TOF 3D VGA","전면:1,000만화소",동영상:4K@60fps,,,,,F1.5,,광학식손떨림보정(OIS),○,,○,,○,,,○,,,,○,○,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),얼굴인식,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,300mAh",,,배터리일체형,최대45W,고속충전지원,Qi무선충전: 최대15W,,가로:77.2mm,세로:162.3mm,두께:7.9mm,무게:198g,"삼성전자 갤럭시노트10 플러스 5G 256GB, 공기계 (가개통/중고)"
0,GalaxyNote4 Edge,갤럭시노트4 Edge,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.4 킷캣,가개통/중고,,14.19cm(5.6인치),AMOLED,2560x1440,515ppi,,,,,,,스냅드래곤805,옥타(8)코어,1.9GHz,Adreno 420,,,,램:3GB,내장:32GB,eMMC,MicroSD,,LTE-A Cat.9,802.11 a/b/g/n/ac,블루투스v4.1,,마이크로유심,,,"후면:1,600만화소",전면:370만화소,"동영상:2160p(UHD),30fps",,,,,,,,,,○,,,,,○,,○,,,,3.5mm,,,,,,,,,,2048단계 필압,,,,"3,000mAh",,,배터리탈착형,,,,,가로:82.4mm,세로:151.3mm,두께:8.3mm,무게:174g,"삼성전자 갤럭시노트 엣지 32GB, 공기계 (가개통/중고)"
0,GalaxyNote3,갤럭시노트3,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.4 킷캣,가개통/중고,,14.19cm(5.6인치),AMOLED,2560x1440,515ppi,,,,,,,스냅드래곤805,옥타(8)코어,1.9GHz,Adreno 420,,,,램:3GB,내장:32GB,eMMC,MicroSD,,LTE-A Cat.9,802.11 a/b/g/n/ac,블루투스v4.1,,마이크로유심,,,"후면:1,600만화소",전면:370만화소,"동영상:2160p(UHD),30fps",,,,,,,,,,○,,,,,○,,○,,,,3.5mm,,,,,,,,,,2048단계 필압,,,,"3,000mAh",,,배터리탈착형,,,,,가로:82.4mm,세로:151.3mm,두께:8.3mm,무게:174g,"삼성전자 갤럭시노트 엣지 32GB, 공기계 (가개통/중고)"
0,GalaxyNote3 Neo,갤럭시노트3 Neo,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.3 젤리빈,가개통/중고,,13.97cm(5.5인치),AMOLED,1280x720,267ppi,,,,,,,5 5260,쿼드(4)코어,2.3GHz,Mali T628,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE-A,802.11 b/g/n/ac,블루투스v4.0,,마이크로유심,,,후면:800~999만화소,전면:200~300만화소,"동영상:1080p(FHD),30fps",,,,,,,손떨림보정,○,,○,,,,,○,,,,,,3.5mm,,,,,,,,,,1024단계 필압,,,,"3,100mAh",,,배터리탈착형,,,,,가로:77.4mm,세로:148.4mm,두께:8.6mm,무게:162g,"삼성전자 갤럭시노트3 네오 16GB, 공기계 (가개통/중고)"
0,GalaxyNote2,갤럭시노트2,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.53cm(6.9인치),D-AMOLED,3088x1440,496ppi,120Hz,19.3:9,91.7%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.0GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,○,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전,,가로:77.2mm,세로:164.8mm,두께:8.1mm,무게:208g,"삼성전자 갤럭시노트20 울트라 5G 256GB, 공기계 (자급제 공기계)"
0,GalaxyNote,갤럭시노트,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.53cm(6.9인치),D-AMOLED,3088x1440,496ppi,120Hz,19.3:9,91.7%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.0GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,○,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전,,가로:77.2mm,세로:164.8mm,두께:8.1mm,무게:208g,"삼성전자 갤럭시노트20 울트라 5G 256GB, 공기계 (자급제 공기계)"
0,GalaxyFolder2,갤럭시폴더2,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,공기계-새제품,,9.65cm(3.8인치),LCD,800x480,245ppi,,5:3,70.9%,,,,스냅드래곤425,쿼드(4)코어,1.4GHz,Adreno 308,,,,램:2GB,내장:32GB,eMMC,microSD:최대256GB,,LTE Cat.4,802.11 b/g/n,블루투스v4.2,,나노유심,,,후면:800만화소,전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,,,○,,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,,,,,,,,,,마이크로5핀,"1,950mAh",,,배터리탈착형,,,,,가로:60.2mm,세로:122mm,두께:16.1mm,무게:164g,"삼성전자 갤럭시 폴더2 2021 32GB, 공기계 (자급제 공기계)"
0,Galaxy On7 2016,갤럭시 온7 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,14.47cm(5.7인치),AMOLED,1920x1080,386ppi,,,83%,,,,엑시노스7 7420,옥타(8)코어,2.1GHz,Mali T760,,,,램:3GB,내장:32GB,UFS,MicroSD,,LTE-A Cat.6,802.11 b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,600만화소",전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,,,,지문인식,,,,,삼성페이,,,,,"3,300mAh",,,배터리일체형,,퀄컴퀵차지2.0,,,가로:76.8mm,세로:156.6mm,두께:7.2mm,무게:182g,"삼성전자 갤럭시A8 2016 32GB, 공기계 (가개통/중고)"
0,GalaxyWide,갤럭시와이드,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,16.25cm(6.4인치),S-AMOLED,1560x720,268ppi,60Hz,19.5:9,85%,,,,엑시노스7884,옥타(8)코어,1.6GHz+1.35GHz,Mali G71,,,,램:3GB,내장:32GB,,microSD:최대512GB,,LTE-A Cat.12,802.11 b/g/n,블루투스v5.0,,나노유심,,,"후면:1,300만화소+500만화소",전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,지문인식(후면),,,,,,,,,USB타입C,"4,000mAh",,,배터리일체형,최대15W,고속충전지원,,,가로:74.7mm,세로:158.4mm,두께:7.8mm,무게:169g,"삼성전자 갤럭시 와이드4 32GB, 공기계 (가개통/중고)"
0,GalaxyWide3,갤럭시와이드3,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,16.25cm(6.4인치),S-AMOLED,1560x720,268ppi,60Hz,19.5:9,85%,,,,엑시노스7884,옥타(8)코어,1.6GHz+1.35GHz,Mali G71,,,,램:3GB,내장:32GB,,microSD:최대512GB,,LTE-A Cat.12,802.11 b/g/n,블루투스v5.0,,나노유심,,,"후면:1,300만화소+500만화소",전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,지문인식(후면),,,,,,,,,USB타입C,"4,000mAh",,,배터리일체형,최대15W,고속충전지원,,,가로:74.7mm,세로:158.4mm,두께:7.8mm,무게:169g,"삼성전자 갤럭시 와이드4 32GB, 공기계 (가개통/중고)"
0,GalaxyAlpha,갤럭시알파,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.4 킷캣,가개통/중고,,11.93cm(4.7인치),AMOLED,1280x720,320ppi,,,,,,,엑시노스5 5430,옥타(8)코어,1.8GHz,Mali T628,,,,램:2GB,내장:32GB,eMMC,MicroSD 미지원,,LTE Cat.4,802.11 a/b/g/n/ac,블루투스v4.0 LE,,나노유심,,,"후면:1,200만화소",전면:210만화소,,,,,,,,,,○,○,,,○,,○,,,,,,3.5mm,,,,,,,,,,,,,,"1,860mAh",,,배터리탈착형,,,,,가로:65.5mm,세로:132.4mm,두께:6.7mm,무게:115g,"삼성전자 갤럭시 알파 32GB, 공기계 (가개통/중고)"
0,GalaxyCore,갤럭시코어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyCore Safe,갤럭시코어 Safe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyCore Advance,갤럭시코어 Advance,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,가개통/중고,,11.93cm(4.7인치),,800x480,198ppi,,,,,,,,듀얼(2)코어,1.2GHz,,,,,램:1GB,내장:8GB,eMMC,MicroSD,,3G,802.11 b/g/n,블루투스v4.0,,마이크로유심,,,후면:500만화소,전면:50만화소,,,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"2,000mAh",,,배터리탈착형,,,,,가로:70.5mm,세로:133.3mm,두께:9.7mm,무게:145g,"삼성전자 갤럭시 코어 어드밴스, 공기계 (가개통/중고)"
0,GalaxyW,갤럭시W,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,해외구매-새제품,,16.51cm(6.5인치),S-AMOLED,2400x1080,407ppi,120Hz,20:9,84.8%,,,HDR10+,스냅드래곤865,옥타(8)코어,2.84GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:8GB,내장:128GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.19,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,듀얼유심지원,,"후면:1,200만화소+1,200만화소+800만화소","전면:3,200만화소",동영상:4K@60fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,,,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대15W,,가로:74.5mm,세로:159.8mm,두께:8.4mm,무게:190g,"삼성전자 갤럭시S20 FE 5G 128GB, 공기계 (램8GB,해외구매)"
0,GalaxyZoom2,갤럭시줌2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyWin,갤럭시윈,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,가개통/중고,,11.68cm(4.6인치),LCD,800x480,150~250ppi,,,,,,,,쿼드(4)코어,1.4GHz,,,,,램:1GB,내장:8GB,eMMC,MicroSD,,LTE,,블루투스v4.0,,마이크로유심,,,후면:500~799만화소,전면:30~49만화소,,,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"2,000~2,299mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:150~200g,삼성전자 갤럭시 윈 (가개통/중고)
0,GalaxyRound,갤럭시라운드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyGolden,갤럭시골든,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,가개통/중고,,9.39cm(3.7인치),AMOLED,800x480,254ppi,,,,,,,,듀얼(2)코어,1.7GHz,,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE,802.11 a/b/g/n,블루투스v4.0 apt-X,,,,,후면:800만화소,전면:190만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"1,820mAh",,,배터리탈착형,,,,,가로:59.5mm,세로:118mm,두께:15.8mm,무게:179g,"삼성전자 갤럭시 골든 16GB, 공기계 (가개통/중고)"
0,GalaxyMega 6.3,갤럭시메가 6.3,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,가개통/중고,,16.00cm(6.3인치),,1280x720,216ppi,,,,,,,,듀얼(2)코어,1.7GHz,,,,,램:1.5GB,내장:16GB,eMMC,MicroSD,,LTE,802.11 a/b/g/n,블루투스v4.0,,마이크로유심,,,후면:800만화소,전면:160만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"3,200mAh",,,배터리탈착형,,,,,가로:88mm,세로:167mm,두께:8mm,무게:205g,"삼성전자 갤럭시 메가 6.3 16GB, 공기계 (가개통/중고)"
0,GalaxyPop,갤럭시팝,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.1 젤리빈,가개통/중고,,11.68cm(4.6인치),AMOLED,1280x720,280~330ppi,,,,,,,,쿼드(4)코어,1.4GHz,,,,,램:2GB,내장:8GB,eMMC,MicroSD,,,,블루투스v4.0 apt-X,,,,,후면:800~999만화소,전면:100~199만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,,,,,,,,,3.5mm,,,,,,,,,,,,,,"2,000~2,299mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:100~150g,"삼성전자 갤럭시 팝 8GB, 공기계 (가개통/중고)"
0,GalaxyR style,갤럭시R style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyM style,갤럭시M style,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드2.3 진저브레드,가개통/중고,,10.16cm(4.0인치),AMOLED,800x480,,,,,,,,,싱글(1)코어,1.0GHz,,,,,램:512MB,내장:4GB,eMMC,MicroSD,,3G,,블루투스v3.0,,,,,후면:300~499만화소,,,,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"1,000~1,999mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:100~150g,"삼성전자 갤럭시 M 스타일 4GB, 공기계 (가개통/중고)"
0,GalaxyAce,갤럭시에이스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyU,갤럭시U,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,해외구매-새제품,,16.51cm(6.5인치),S-AMOLED,2400x1080,407ppi,120Hz,20:9,84.8%,,,HDR10+,스냅드래곤865,옥타(8)코어,2.84GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:8GB,내장:128GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.19,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,듀얼유심지원,,"후면:1,200만화소+1,200만화소+800만화소","전면:3,200만화소",동영상:4K@60fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,,,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대15W,,가로:74.5mm,세로:159.8mm,두께:8.4mm,무게:190g,"삼성전자 갤럭시S20 FE 5G 128GB, 공기계 (램8GB,해외구매)"
0,GalaxyJean2,갤럭시진2,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,14.73cm(5.8인치),TFT-LCD,1560x720,296ppi,,19.5:9,80.4%,,,,엑시노스7884,옥타(8)코어,1.6GHz+1.35GHz,Mali G71,,,,램:3GB,내장:32GB,,microSD:최대512GB,,LTE-A Cat.12,802.11 b/g/n,블루투스v5.0,,나노유심,,,"후면:1,300만화소+500만화소",전면:800만화소,"동영상:1080p(FHD),60fps",,,,,F1.9,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,지문인식,얼굴인식,,,구글 어시스턴트,,,,,USB타입C,"3,000mAh",,,배터리일체형,최대15W,고속충전지원,,,가로:69.5mm,세로:147.2mm,두께:8.3mm,무게:142g,"삼성전자 갤럭시 진 2 32GB, 공기계 (가개통/중고)"
0,kakao LittleFriends Phone2,카카오 리틀프렌즈 폰2,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,14.80cm(5.83인치),PLS-LCD,1560x720,295ppi,60Hz,19.5:9,81.4%,,,,엑시노스7884,옥타(8)코어,1.6GHz+1.35GHz,Mali G71,,,,램:2GB,내장:32GB,,microSD:최대512GB,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,후면:800만화소,전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,,,○,,,○,,,3.5mm,스피커:모노(1개),,,,,,,,,,,,USB타입C,"3,000mAh",,,배터리일체형,,,,,가로:69.6mm,세로:147.3mm,두께:8.4mm,무게:141g,"삼성전자 카카오 리틀프렌즈3 32GB, 공기계 (가개통/중고)"
0,Galaxy On7 Prime,갤럭시 온7 프라임,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.1 누가,가개통/중고,,13.97cm(5.5인치),LCD,1920x1080,400ppi,,16:9,,,,,엑시노스 7870,옥타(8)코어,1.6GHz,Mali T830,,,,램:3GB,내장:32GB,eMMC,MicroSD,,LTE Cat.4,802.11 a/b/g/n,블루투스,,나노유심,,,"후면:1,300만화소","전면:1,300만화소",,,,,,F1.9,,,,○,,,,,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,,,,,마이크로5핀,"3,300mAh",,,배터리일체형,,,,,가로:75mm,세로:151.7mm,두께:8mm,무게:170g,"삼성전자 갤럭시 On7 프라임 2018 32GB, 공기계 (가개통/중고)"
0,Samsung MasterPhone KT 3G,삼성 마스터폰 ,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 기타,가개통/중고,,~7.6cm(~3.0인치),LCD,,,,,,,,,,,,,,,,,,,,,3G,,블루투스v2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5mm,,,,,,,,,,,,,마이크로5핀,"~1,999mAh",,,배터리탈착형,,,,,가로:57.5mm,세로:112.5mm,두께:14.8mm,무게:119g,"삼성전자 애니콜 마스터, 공기계 (가개통/중고)"
0,Samsung MasterPhone SKT 3G,삼성 마스터폰 SKT 3G,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 기타,공기계-새제품,,~7.6cm(~3.0인치),LCD,,,,,,,,,,,,,,,,,,,,,3G,,블루투스v2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5mm,,,,,,,,,,,,,마이크로5핀,"~1,999mAh",,,배터리탈착형,,,,,가로:57.5mm,세로:112.5mm,두께:14.8mm,무게:119g,삼성전자 애니콜 마스터 (SKT용 공기계)
0,F70,F70,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,해외구매-새제품,,17.02cm(6.7인치),S-AMOLED,2400x1080,393ppi,60Hz,20:9,86%,,,,스냅드래곤675,옥타(8)코어,2.0GHz+1.7GHz,Adreno 612,,,,램:6GB,내장:128GB,,microSD:최대512GB,,LTE-A,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:3,200만화소+800만화소+500만화소","전면:3,200만화소","동영상:2160p(UHD),30fps",,,,,F1.7,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,지문인식(온스크린),,,,,,,,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,고속충전지원,,,가로:76.7mm,세로:164.3mm,두께:7.9mm,무게:183g,"삼성전자 갤럭시A70 2019 128GB, 공기계 (램6GB,해외구매)"
0,G8 ThinQ,G8 ThinQ,"
LG전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,15.49cm(6.1인치),OLED,3120x1440,564ppi,60Hz,19.5:9,83.5%,,,HDR10,스냅드래곤855,옥타(8)코어,2.8GHz+2.4GHz+1.78GHz,Adreno 640,,,,램:6GB,내장:128GB,UFS2.1,microSD:최대2TB,,LTE-A Cat.19,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,200만화소+1,200만화소",전면:800만화소,"동영상:2160p(UHD),30fps",,,,,F1.5,,광학식손떨림보정(듀얼OIS),○,○,○,,○,,○,○,○,,,○,,3.5mm,스피커:스테레오(2개),32비트 음원재생,,지문인식(후면),얼굴인식,,,구글 어시스턴트,LG페이,,IP68,,USB타입C,"3,500mAh",,,배터리일체형,최대18W,퀵차지3.0,Qi무선충전: 최대15W,,가로:71.8mm,세로:151.9mm,두께:8.4mm,무게:167g,"LG전자 G8 ThinQ 128GB, 공기계 (가개통/중고)"
0,G7 ThinQ,G7 ThinQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,G7 ThinQ Plus,G7 ThinQ Plus,"
LG전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드8.0 오레오,가개통/중고,,15.49cm(6.1인치),IPS-LCD,3120x1440,564ppi,60Hz,19.5:9,82.6%,,,HDR10,스냅드래곤845,옥타(8)코어,2.8GHz+1.7GHz,Adreno 630,,,,램:6GB,내장:128GB,UFS2.1,microSD:최대2TB,,LTE-A Cat.18,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,600만화소",전면:800만화소,"동영상:2160p(UHD),30fps",,,,,F1.6,,광학식손떨림보정(OIS),○,○,○,,,○,○,○,○,○,,,,3.5mm,스피커:모노(1개),32비트 음원재생,,지문인식,,,,구글 어시스턴트,LG페이,,IP68,,USB타입C,"3,000mAh",,,배터리일체형,최대18W,퀵차지4.0,Qi무선충전: 최대15W,,가로:71.9mm,세로:153.2mm,두께:7.9mm,무게:162g,"LG전자 G7 플러스 ThinQ 128GB, 공기계 (가개통/중고)"
0,G6 ThinQ,G6 ThinQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,G6 ThinQ Plus,G6 ThinQ Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,G5,G5,"
LG전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,13.46cm(5.3인치),IPS-LCD,2560x1440,554ppi,,16:9,80.8%,,,,스냅드래곤820,쿼드(4)코어,2.2GHz,Adreno 530,,,,램:4GB,내장:32GB,UFS,microSD:최대256GB,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,600만화소 / 800만화소",전면:800만화소,"동영상:2160p(UHD),30fps",,,,,F1.8,,광학식손떨림보정(OIS),○,○,○,,,○,○,,,○,,,,3.5mm,,32비트 음원재생,,지문인식,,,,,,,,,USB타입C,"2,800mAh",,,배터리탈착형,,퀵차지3.0,,,가로:73.9mm,세로:149.4mm,두께:7.7mm,무게:159g,"LG전자 G5 32GB, 공기계 (가개통/중고)"
0,G4,G4,"
LG전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,13.97cm(5.5인치),IPS-LCD,2560x1440,534ppi,,,,,,,스냅드래곤808,헥사(6)코어,1.8GHz,Adreno 418,,,,램:3GB,내장:32GB,eMMC,microSD:최대256GB,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.0,,마이크로유심,,,"후면:1,600만화소",전면:800만화소,"동영상:2160p(UHD),30fps",,,,,,,광학식손떨림보정(OIS),○,○,,,,○,○,○,○,○,,,,3.5mm,,,,,,,,,,,,,,"3,000mAh",,,배터리탈착형,,퀵차지2.0,,,가로:75.3mm,세로:149.1mm,두께:8.9mm,,"LG전자 G4 32GB, 공기계 (가개통/중고)"
0,G3,G3,"
LG전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.4 킷캣,가개통/중고,,13.97cm(5.5인치),IPS-LCD,2560x1440,538ppi,,,,,,,,쿼드(4)코어,2.5GHz,,,,,램:3GB,내장:32GB,eMMC,microSD:최대128GB,,LTE-A,802.11 a/b/g/n/ac,블루투스v4.0 apt-X,,마이크로유심,,,후면:1300만화소,전면:210만화소,"동영상:2160p(UHD),30fps",,,,,,,광학식손떨림보정(OIS),○,○,,,,,○,,,,,,,3.5mm,스피커:스테레오(2개),,,,,,,,,,,,,"3,000mAh",,,배터리탈착형,,,,,가로:74.6mm,세로:146.3mm,두께:8.9mm,무게:149g,"LG전자 G3 32GB, 공기계 (가개통/중고)"
